22:50:25.082311 IP 10.34.1.208.53647 > 172.217.9.138.443: Flags [.], seq 137841:139209, ack 2708, win 2048, options [nop,nop,TS val 1330167514 ecr 415869533], length 1368
22:50:25.082326 IP 10.34.1.208.53647 > 172.217.9.138.443: Flags [.], seq 139209:140577, ack 2708, win 2048, options [nop,nop,TS val 1330167514 ecr 415869533], length 1368
22:50:25.082327 IP 10.34.1.208.53647 > 172.217.9.138.443: Flags [.], seq 140577:141945, ack 2708, win 2048, options [nop,nop,TS val 1330167514 ecr 415869533], length 1368
22:50:25.082328 IP 10.34.1.208.53647 > 172.217.9.138.443: Flags [.], seq 141945:143313, ack 2708, win 2048, options [nop,nop,TS val 1330167514 ecr 415869533], length 1368
22:50:25.082330 IP 10.34.1.208.53647 > 172.217.9.138.443: Flags [.], seq 143313:144681, ack 2708, win 2048, options [nop,nop,TS val 1330167514 ecr 415869533], length 1368
22:50:25.082346 IP 10.34.1.208.53647 > 172.217.9.138.443: Flags [.], seq 144681:146049, ack 2708, win 2048, options [nop,nop,TS val 1330167514 ecr 415869534], length 1368
22:50:25.082347 IP 10.34.1.208.53647 > 172.217.9.138.443: Flags [.], seq 146049:147417, ack 2708, win 2048, options [nop,nop,TS val 1330167514 ecr 415869534], length 1368
22:50:25.082348 IP 10.34.1.208.53647 > 172.217.9.138.443: Flags [.], seq 147417:148785, ack 2708, win 2048, options [nop,nop,TS val 1330167514 ecr 415869534], length 1368
22:50:25.082349 IP 10.34.1.208.53647 > 172.217.9.138.443: Flags [.], seq 148785:150153, ack 2708, win 2048, options [nop,nop,TS val 1330167514 ecr 415869534], length 1368
22:50:25.082363 IP 10.34.1.208.53647 > 172.217.9.138.443: Flags [.], seq 150153:151521, ack 2708, win 2048, options [nop,nop,TS val 1330167514 ecr 415869534], length 1368
22:50:25.082364 IP 10.34.1.208.53647 > 172.217.9.138.443: Flags [.], seq 151521:152889, ack 2708, win 2048, options [nop,nop,TS val 1330167514 ecr 415869534], length 1368
22:50:25.082365 IP 10.34.1.208.53647 > 172.217.9.138.443: Flags [.], seq 152889:154257, ack 2708, win 2048, options [nop,nop,TS val 1330167514 ecr 415869534], length 1368
22:50:25.082366 IP 10.34.1.208.53647 > 172.217.9.138.443: Flags [.], seq 154257:155625, ack 2708, win 2048, options [nop,nop,TS val 1330167514 ecr 415869534], length 1368
22:50:25.082379 IP 10.34.1.208.53647 > 172.217.9.138.443: Flags [.], seq 155625:156993, ack 2708, win 2048, options [nop,nop,TS val 1330167514 ecr 415869534], length 1368
22:50:25.082381 IP 10.34.1.208.53647 > 172.217.9.138.443: Flags [.], seq 156993:158361, ack 2708, win 2048, options [nop,nop,TS val 1330167514 ecr 415869534], length 1368
22:50:25.082382 IP 10.34.1.208.53647 > 172.217.9.138.443: Flags [.], seq 158361:159729, ack 2708, win 2048, options [nop,nop,TS val 1330167514 ecr 415869534], length 1368
22:50:25.082383 IP 10.34.1.208.53647 > 172.217.9.138.443: Flags [.], seq 159729:161097, ack 2708, win 2048, options [nop,nop,TS val 1330167514 ecr 415869534], length 1368
22:50:25.082401 IP 10.34.1.208.53647 > 172.217.9.138.443: Flags [.], seq 161097:162465, ack 2708, win 2048, options [nop,nop,TS val 1330167514 ecr 415869534], length 1368
22:50:25.082402 IP 10.34.1.208.53647 > 172.217.9.138.443: Flags [.], seq 162465:163833, ack 2708, win 2048, options [nop,nop,TS val 1330167514 ecr 415869534], length 1368
22:50:25.082404 IP 10.34.1.208.53647 > 172.217.9.138.443: Flags [.], seq 163833:165201, ack 2708, win 2048, options [nop,nop,TS val 1330167514 ecr 415869534], length 1368
22:50:25.082405 IP 10.34.1.208.53647 > 172.217.9.138.443: Flags [.], seq 165201:166569, ack 2708, win 2048, options [nop,nop,TS val 1330167514 ecr 415869534], length 1368
22:50:25.082418 IP 10.34.1.208.53647 > 172.217.9.138.443: Flags [.], seq 166569:167937, ack 2708, win 2048, options [nop,nop,TS val 1330167514 ecr 415869535], length 1368
22:50:25.082419 IP 10.34.1.208.53647 > 172.217.9.138.443: Flags [.], seq 167937:169305, ack 2708, win 2048, options [nop,nop,TS val 1330167514 ecr 415869535], length 1368
22:50:25.082420 IP 10.34.1.208.53647 > 172.217.9.138.443: Flags [.], seq 169305:170673, ack 2708, win 2048, options [nop,nop,TS val 1330167514 ecr 415869535], length 1368
22:50:25.082421 IP 10.34.1.208.53647 > 172.217.9.138.443: Flags [.], seq 170673:172041, ack 2708, win 2048, options [nop,nop,TS val 1330167514 ecr 415869535], length 1368
22:50:25.090980 IP 10.34.1.208.53647 > 172.217.9.138.443: Flags [.], seq 172041:173409, ack 2708, win 2048, options [nop,nop,TS val 1330167522 ecr 415869543], length 1368
22:50:25.090984 IP 10.34.1.208.53647 > 172.217.9.138.443: Flags [.], seq 173409:174777, ack 2708, win 2048, options [nop,nop,TS val 1330167522 ecr 415869543], length 1368
22:50:25.090985 IP 10.34.1.208.53647 > 172.217.9.138.443: Flags [.], seq 174777:176145, ack 2708, win 2048, options [nop,nop,TS val 1330167522 ecr 415869543], length 1368
22:50:25.090986 IP 10.34.1.208.53647 > 172.217.9.138.443: Flags [.], seq 176145:177513, ack 2708, win 2048, options [nop,nop,TS val 1330167522 ecr 415869543], length 1368
22:50:25.098984 IP 10.34.1.208.53647 > 172.217.9.138.443: Flags [.], seq 177513:178881, ack 2708, win 2048, options [nop,nop,TS val 1330167529 ecr 415869544], length 1368
22:50:25.098989 IP 10.34.1.208.53647 > 172.217.9.138.443: Flags [.], seq 178881:180249, ack 2708, win 2048, options [nop,nop,TS val 1330167529 ecr 415869544], length 1368
22:50:25.098991 IP 10.34.1.208.53647 > 172.217.9.138.443: Flags [.], seq 180249:181617, ack 2708, win 2048, options [nop,nop,TS val 1330167529 ecr 415869544], length 1368
22:50:25.098993 IP 10.34.1.208.53647 > 172.217.9.138.443: Flags [.], seq 181617:182985, ack 2708, win 2048, options [nop,nop,TS val 1330167529 ecr 415869544], length 1368
22:50:25.099015 IP 10.34.1.208.53647 > 172.217.9.138.443: Flags [.], seq 182985:184353, ack 2708, win 2048, options [nop,nop,TS val 1330167529 ecr 415869544], length 1368
22:50:25.099018 IP 10.34.1.208.53647 > 172.217.9.138.443: Flags [.], seq 184353:185721, ack 2708, win 2048, options [nop,nop,TS val 1330167529 ecr 415869544], length 1368
22:50:25.099020 IP 10.34.1.208.53647 > 172.217.9.138.443: Flags [.], seq 185721:187089, ack 2708, win 2048, options [nop,nop,TS val 1330167529 ecr 415869544], length 1368
22:50:25.099021 IP 10.34.1.208.53647 > 172.217.9.138.443: Flags [.], seq 187089:188457, ack 2708, win 2048, options [nop,nop,TS val 1330167529 ecr 415869544], length 1368
22:50:25.100056 IP 10.34.1.208.53647 > 172.217.9.138.443: Flags [.], seq 188457:189825, ack 2708, win 2048, options [nop,nop,TS val 1330167530 ecr 415869546], length 1368
22:50:25.100062 IP 10.34.1.208.53647 > 172.217.9.138.443: Flags [.], seq 189825:191193, ack 2708, win 2048, options [nop,nop,TS val 1330167530 ecr 415869546], length 1368
22:50:25.100064 IP 10.34.1.208.53647 > 172.217.9.138.443: Flags [.], seq 191193:192561, ack 2708, win 2048, options [nop,nop,TS val 1330167530 ecr 415869546], length 1368
22:50:25.100065 IP 10.34.1.208.53647 > 172.217.9.138.443: Flags [.], seq 192561:193929, ack 2708, win 2048, options [nop,nop,TS val 1330167530 ecr 415869546], length 1368
22:50:25.100087 IP 10.34.1.208.53647 > 172.217.9.138.443: Flags [.], seq 193929:195297, ack 2708, win 2048, options [nop,nop,TS val 1330167530 ecr 415869546], length 1368
22:50:25.100091 IP 10.34.1.208.53647 > 172.217.9.138.443: Flags [.], seq 195297:196665, ack 2708, win 2048, options [nop,nop,TS val 1330167530 ecr 415869546], length 1368
22:50:25.100093 IP 10.34.1.208.53647 > 172.217.9.138.443: Flags [.], seq 196665:198033, ack 2708, win 2048, options [nop,nop,TS val 1330167530 ecr 415869546], length 1368
22:50:25.100095 IP 10.34.1.208.53647 > 172.217.9.138.443: Flags [.], seq 198033:199401, ack 2708, win 2048, options [nop,nop,TS val 1330167530 ecr 415869546], length 1368
22:50:25.100117 IP 10.34.1.208.53647 > 172.217.9.138.443: Flags [.], seq 199401:200769, ack 2708, win 2048, options [nop,nop,TS val 1330167530 ecr 415869546], length 1368
22:50:25.100120 IP 10.34.1.208.53647 > 172.217.9.138.443: Flags [.], seq 200769:202137, ack 2708, win 2048, options [nop,nop,TS val 1330167530 ecr 415869546], length 1368
22:50:25.100121 IP 10.34.1.208.53647 > 172.217.9.138.443: Flags [.], seq 202137:203505, ack 2708, win 2048, options [nop,nop,TS val 1330167530 ecr 415869546], length 1368
22:50:25.100123 IP 10.34.1.208.53647 > 172.217.9.138.443: Flags [.], seq 203505:204873, ack 2708, win 2048, options [nop,nop,TS val 1330167530 ecr 415869546], length 1368
22:50:25.100148 IP 10.34.1.208.53647 > 172.217.9.138.443: Flags [.], seq 204873:206241, ack 2708, win 2048, options [nop,nop,TS val 1330167530 ecr 415869547], length 1368
22:50:25.100151 IP 10.34.1.208.53647 > 172.217.9.138.443: Flags [.], seq 206241:207609, ack 2708, win 2048, options [nop,nop,TS val 1330167530 ecr 415869547], length 1368
22:50:25.100153 IP 10.34.1.208.53647 > 172.217.9.138.443: Flags [.], seq 207609:208977, ack 2708, win 2048, options [nop,nop,TS val 1330167530 ecr 415869547], length 1368
22:50:25.100155 IP 10.34.1.208.53647 > 172.217.9.138.443: Flags [.], seq 208977:210345, ack 2708, win 2048, options [nop,nop,TS val 1330167530 ecr 415869547], length 1368
22:50:25.100178 IP 10.34.1.208.53647 > 172.217.9.138.443: Flags [.], seq 210345:211713, ack 2708, win 2048, options [nop,nop,TS val 1330167530 ecr 415869547], length 1368
22:50:25.100181 IP 10.34.1.208.53647 > 172.217.9.138.443: Flags [.], seq 211713:213081, ack 2708, win 2048, options [nop,nop,TS val 1330167530 ecr 415869547], length 1368
22:50:25.100185 IP 10.34.1.208.53647 > 172.217.9.138.443: Flags [.], seq 213081:214449, ack 2708, win 2048, options [nop,nop,TS val 1330167530 ecr 415869547], length 1368
22:50:25.100187 IP 10.34.1.208.53647 > 172.217.9.138.443: Flags [.], seq 214449:215817, ack 2708, win 2048, options [nop,nop,TS val 1330167530 ecr 415869547], length 1368
22:50:25.100208 IP 10.34.1.208.53647 > 172.217.9.138.443: Flags [.], seq 215817:217185, ack 2708, win 2048, options [nop,nop,TS val 1330167530 ecr 415869547], length 1368
22:50:25.100211 IP 10.34.1.208.53647 > 172.217.9.138.443: Flags [.], seq 217185:218553, ack 2708, win 2048, options [nop,nop,TS val 1330167530 ecr 415869547], length 1368
22:50:25.100213 IP 10.34.1.208.53647 > 172.217.9.138.443: Flags [.], seq 218553:219921, ack 2708, win 2048, options [nop,nop,TS val 1330167530 ecr 415869547], length 1368
22:50:25.100215 IP 10.34.1.208.53647 > 172.217.9.138.443: Flags [.], seq 219921:221289, ack 2708, win 2048, options [nop,nop,TS val 1330167530 ecr 415869547], length 1368
22:50:25.100234 IP 10.34.1.208.53647 > 172.217.9.138.443: Flags [.], seq 221289:222657, ack 2708, win 2048, options [nop,nop,TS val 1330167530 ecr 415869547], length 1368
22:50:25.100237 IP 10.34.1.208.53647 > 172.217.9.138.443: Flags [.], seq 222657:224025, ack 2708, win 2048, options [nop,nop,TS val 1330167530 ecr 415869547], length 1368
22:50:25.100239 IP 10.34.1.208.53647 > 172.217.9.138.443: Flags [.], seq 224025:225393, ack 2708, win 2048, options [nop,nop,TS val 1330167530 ecr 415869547], length 1368
22:50:25.100241 IP 10.34.1.208.53647 > 172.217.9.138.443: Flags [.], seq 225393:226761, ack 2708, win 2048, options [nop,nop,TS val 1330167530 ecr 415869547], length 1368
22:50:25.100265 IP 10.34.1.208.53647 > 172.217.9.138.443: Flags [.], seq 226761:228129, ack 2708, win 2048, options [nop,nop,TS val 1330167530 ecr 415869548], length 1368
22:50:25.100268 IP 10.34.1.208.53647 > 172.217.9.138.443: Flags [.], seq 228129:229497, ack 2708, win 2048, options [nop,nop,TS val 1330167530 ecr 415869548], length 1368
22:50:25.100270 IP 10.34.1.208.53647 > 172.217.9.138.443: Flags [.], seq 229497:230865, ack 2708, win 2048, options [nop,nop,TS val 1330167530 ecr 415869548], length 1368
22:50:25.100272 IP 10.34.1.208.53647 > 172.217.9.138.443: Flags [P.], seq 230865:231453, ack 2708, win 2048, options [nop,nop,TS val 1330167530 ecr 415869548], length 588
22:50:25.102442 IP 10.34.1.208.53647 > 172.217.9.138.443: Flags [.], seq 231453:232821, ack 2708, win 2048, options [nop,nop,TS val 1330167531 ecr 415869554], length 1368
22:50:25.102450 IP 10.34.1.208.53647 > 172.217.9.138.443: Flags [.], seq 232821:234189, ack 2708, win 2048, options [nop,nop,TS val 1330167531 ecr 415869554], length 1368
22:50:25.102453 IP 10.34.1.208.53647 > 172.217.9.138.443: Flags [.], seq 234189:235557, ack 2708, win 2048, options [nop,nop,TS val 1330167531 ecr 415869554], length 1368
22:50:25.102455 IP 10.34.1.208.53647 > 172.217.9.138.443: Flags [.], seq 235557:236925, ack 2708, win 2048, options [nop,nop,TS val 1330167531 ecr 415869554], length 1368
22:50:25.102456 IP 10.34.1.208.53647 > 172.217.9.138.443: Flags [.], seq 236925:238293, ack 2708, win 2048, options [nop,nop,TS val 1330167531 ecr 415869554], length 1368
22:50:25.102458 IP 10.34.1.208.53647 > 172.217.9.138.443: Flags [.], seq 238293:239661, ack 2708, win 2048, options [nop,nop,TS val 1330167531 ecr 415869554], length 1368
22:50:25.102460 IP 10.34.1.208.53647 > 172.217.9.138.443: Flags [P.], seq 239661:239682, ack 2708, win 2048, options [nop,nop,TS val 1330167531 ecr 415869554], length 21
22:50:25.102748 IP 10.34.1.208.53647 > 172.217.9.138.443: Flags [.], seq 239682:241050, ack 2708, win 2048, options [nop,nop,TS val 1330167532 ecr 415869554], length 1368
22:50:25.102751 IP 10.34.1.208.53647 > 172.217.9.138.443: Flags [.], seq 241050:242418, ack 2708, win 2048, options [nop,nop,TS val 1330167532 ecr 415869554], length 1368
22:50:25.102752 IP 10.34.1.208.53647 > 172.217.9.138.443: Flags [.], seq 242418:243786, ack 2708, win 2048, options [nop,nop,TS val 1330167532 ecr 415869554], length 1368
22:50:25.102753 IP 10.34.1.208.53647 > 172.217.9.138.443: Flags [.], seq 243786:245154, ack 2708, win 2048, options [nop,nop,TS val 1330167532 ecr 415869554], length 1368
22:50:25.102754 IP 10.34.1.208.53647 > 172.217.9.138.443: Flags [.], seq 245154:246522, ack 2708, win 2048, options [nop,nop,TS val 1330167532 ecr 415869554], length 1368
22:50:25.102755 IP 10.34.1.208.53647 > 172.217.9.138.443: Flags [.], seq 246522:247890, ack 2708, win 2048, options [nop,nop,TS val 1330167532 ecr 415869554], length 1368
22:50:25.102756 IP 10.34.1.208.53647 > 172.217.9.138.443: Flags [P.], seq 247890:247911, ack 2708, win 2048, options [nop,nop,TS val 1330167532 ecr 415869554], length 21
22:50:25.103597 IP 10.34.1.208.53647 > 172.217.9.138.443: Flags [.], seq 247911:249279, ack 2708, win 2048, options [nop,nop,TS val 1330167532 ecr 415869554], length 1368
22:50:25.103601 IP 10.34.1.208.53647 > 172.217.9.138.443: Flags [.], seq 249279:250647, ack 2708, win 2048, options [nop,nop,TS val 1330167532 ecr 415869554], length 1368
22:50:25.103603 IP 10.34.1.208.53647 > 172.217.9.138.443: Flags [.], seq 250647:252015, ack 2708, win 2048, options [nop,nop,TS val 1330167532 ecr 415869554], length 1368
22:50:25.103605 IP 10.34.1.208.53647 > 172.217.9.138.443: Flags [.], seq 252015:253383, ack 2708, win 2048, options [nop,nop,TS val 1330167532 ecr 415869554], length 1368
22:50:25.103606 IP 10.34.1.208.53647 > 172.217.9.138.443: Flags [.], seq 253383:254751, ack 2708, win 2048, options [nop,nop,TS val 1330167532 ecr 415869554], length 1368
22:50:25.103607 IP 10.34.1.208.53647 > 172.217.9.138.443: Flags [.], seq 254751:256119, ack 2708, win 2048, options [nop,nop,TS val 1330167532 ecr 415869554], length 1368
22:50:25.103608 IP 10.34.1.208.53647 > 172.217.9.138.443: Flags [P.], seq 256119:256140, ack 2708, win 2048, options [nop,nop,TS val 1330167532 ecr 415869554], length 21
22:50:25.103695 IP 10.34.1.208.53647 > 172.217.9.138.443: Flags [.], seq 256140:257508, ack 2708, win 2048, options [nop,nop,TS val 1330167532 ecr 415869554], length 1368
22:50:25.103697 IP 10.34.1.208.53647 > 172.217.9.138.443: Flags [.], seq 257508:258876, ack 2708, win 2048, options [nop,nop,TS val 1330167532 ecr 415869554], length 1368
22:50:25.103699 IP 10.34.1.208.53647 > 172.217.9.138.443: Flags [.], seq 258876:260244, ack 2708, win 2048, options [nop,nop,TS val 1330167532 ecr 415869554], length 1368
22:50:25.103701 IP 10.34.1.208.53647 > 172.217.9.138.443: Flags [.], seq 260244:261612, ack 2708, win 2048, options [nop,nop,TS val 1330167532 ecr 415869554], length 1368
22:50:25.103702 IP 10.34.1.208.53647 > 172.217.9.138.443: Flags [.], seq 261612:262980, ack 2708, win 2048, options [nop,nop,TS val 1330167532 ecr 415869554], length 1368
22:50:25.103703 IP 10.34.1.208.53647 > 172.217.9.138.443: Flags [.], seq 262980:264348, ack 2708, win 2048, options [nop,nop,TS val 1330167532 ecr 415869554], length 1368
22:50:25.103706 IP 10.34.1.208.53647 > 172.217.9.138.443: Flags [P.], seq 264348:264369, ack 2708, win 2048, options [nop,nop,TS val 1330167532 ecr 415869554], length 21
22:50:25.104667 IP 10.34.1.208.53647 > 172.217.9.138.443: Flags [.], seq 264369:265737, ack 2708, win 2048, options [nop,nop,TS val 1330167533 ecr 415869554], length 1368
22:50:25.104671 IP 10.34.1.208.53647 > 172.217.9.138.443: Flags [.], seq 265737:267105, ack 2708, win 2048, options [nop,nop,TS val 1330167533 ecr 415869554], length 1368
22:50:25.104672 IP 10.34.1.208.53647 > 172.217.9.138.443: Flags [.], seq 267105:268473, ack 2708, win 2048, options [nop,nop,TS val 1330167533 ecr 415869554], length 1368
22:50:25.104672 IP 10.34.1.208.53647 > 172.217.9.138.443: Flags [.], seq 268473:269841, ack 2708, win 2048, options [nop,nop,TS val 1330167533 ecr 415869554], length 1368
22:50:25.104673 IP 10.34.1.208.53647 > 172.217.9.138.443: Flags [.], seq 269841:271209, ack 2708, win 2048, options [nop,nop,TS val 1330167533 ecr 415869554], length 1368
22:50:25.104674 IP 10.34.1.208.53647 > 172.217.9.138.443: Flags [.], seq 271209:272577, ack 2708, win 2048, options [nop,nop,TS val 1330167533 ecr 415869554], length 1368
22:50:25.104675 IP 10.34.1.208.53647 > 172.217.9.138.443: Flags [P.], seq 272577:272598, ack 2708, win 2048, options [nop,nop,TS val 1330167533 ecr 415869554], length 21
22:50:25.104778 IP 10.34.1.208.53647 > 172.217.9.138.443: Flags [.], seq 272598:273966, ack 2708, win 2048, options [nop,nop,TS val 1330167533 ecr 415869554], length 1368
22:50:25.104780 IP 10.34.1.208.53647 > 172.217.9.138.443: Flags [.], seq 273966:275334, ack 2708, win 2048, options [nop,nop,TS val 1330167533 ecr 415869554], length 1368
22:50:25.104781 IP 10.34.1.208.53647 > 172.217.9.138.443: Flags [.], seq 275334:276702, ack 2708, win 2048, options [nop,nop,TS val 1330167533 ecr 415869554], length 1368
22:50:25.104782 IP 10.34.1.208.53647 > 172.217.9.138.443: Flags [.], seq 276702:278070, ack 2708, win 2048, options [nop,nop,TS val 1330167533 ecr 415869554], length 1368
22:50:25.104782 IP 10.34.1.208.53647 > 172.217.9.138.443: Flags [.], seq 278070:279438, ack 2708, win 2048, options [nop,nop,TS val 1330167533 ecr 415869554], length 1368
22:50:25.104783 IP 10.34.1.208.53647 > 172.217.9.138.443: Flags [.], seq 279438:280806, ack 2708, win 2048, options [nop,nop,TS val 1330167533 ecr 415869554], length 1368
22:50:25.104784 IP 10.34.1.208.53647 > 172.217.9.138.443: Flags [P.], seq 280806:280827, ack 2708, win 2048, options [nop,nop,TS val 1330167533 ecr 415869554], length 21
22:50:25.106656 IP 10.34.1.208.53647 > 172.217.9.138.443: Flags [.], seq 280827:282195, ack 2708, win 2048, options [nop,nop,TS val 1330167534 ecr 415869554], length 1368
22:50:25.106660 IP 10.34.1.208.53647 > 172.217.9.138.443: Flags [.], seq 282195:283563, ack 2708, win 2048, options [nop,nop,TS val 1330167534 ecr 415869554], length 1368
22:50:25.106661 IP 10.34.1.208.53647 > 172.217.9.138.443: Flags [.], seq 283563:284931, ack 2708, win 2048, options [nop,nop,TS val 1330167534 ecr 415869554], length 1368
22:50:25.106662 IP 10.34.1.208.53647 > 172.217.9.138.443: Flags [.], seq 284931:286299, ack 2708, win 2048, options [nop,nop,TS val 1330167534 ecr 415869554], length 1368
22:50:25.106662 IP 10.34.1.208.53647 > 172.217.9.138.443: Flags [.], seq 286299:287667, ack 2708, win 2048, options [nop,nop,TS val 1330167534 ecr 415869554], length 1368
22:50:25.106663 IP 10.34.1.208.53647 > 172.217.9.138.443: Flags [.], seq 287667:289035, ack 2708, win 2048, options [nop,nop,TS val 1330167534 ecr 415869554], length 1368
22:50:25.106664 IP 10.34.1.208.53647 > 172.217.9.138.443: Flags [P.], seq 289035:289056, ack 2708, win 2048, options [nop,nop,TS val 1330167534 ecr 415869554], length 21
22:50:25.106736 IP 10.34.1.208.53647 > 172.217.9.138.443: Flags [.], seq 289056:290424, ack 2708, win 2048, options [nop,nop,TS val 1330167534 ecr 415869554], length 1368
22:50:25.106737 IP 10.34.1.208.53647 > 172.217.9.138.443: Flags [.], seq 290424:291792, ack 2708, win 2048, options [nop,nop,TS val 1330167534 ecr 415869554], length 1368
22:50:25.106738 IP 10.34.1.208.53647 > 172.217.9.138.443: Flags [.], seq 291792:293160, ack 2708, win 2048, options [nop,nop,TS val 1330167534 ecr 415869554], length 1368
22:50:25.106739 IP 10.34.1.208.53647 > 172.217.9.138.443: Flags [.], seq 293160:294528, ack 2708, win 2048, options [nop,nop,TS val 1330167534 ecr 415869554], length 1368
22:50:25.106740 IP 10.34.1.208.53647 > 172.217.9.138.443: Flags [.], seq 294528:295896, ack 2708, win 2048, options [nop,nop,TS val 1330167534 ecr 415869554], length 1368
22:50:25.106741 IP 10.34.1.208.53647 > 172.217.9.138.443: Flags [.], seq 295896:297264, ack 2708, win 2048, options [nop,nop,TS val 1330167534 ecr 415869554], length 1368
22:50:25.106743 IP 10.34.1.208.53647 > 172.217.9.138.443: Flags [P.], seq 297264:297285, ack 2708, win 2048, options [nop,nop,TS val 1330167534 ecr 415869554], length 21
22:50:25.107607 IP 10.34.1.208.53647 > 172.217.9.138.443: Flags [.], seq 297285:298653, ack 2708, win 2048, options [nop,nop,TS val 1330167534 ecr 415869554], length 1368
22:50:25.107610 IP 10.34.1.208.53647 > 172.217.9.138.443: Flags [.], seq 298653:300021, ack 2708, win 2048, options [nop,nop,TS val 1330167534 ecr 415869554], length 1368
22:50:25.107611 IP 10.34.1.208.53647 > 172.217.9.138.443: Flags [.], seq 300021:301389, ack 2708, win 2048, options [nop,nop,TS val 1330167534 ecr 415869554], length 1368
22:50:25.107612 IP 10.34.1.208.53647 > 172.217.9.138.443: Flags [.], seq 301389:302757, ack 2708, win 2048, options [nop,nop,TS val 1330167534 ecr 415869554], length 1368
22:50:25.107613 IP 10.34.1.208.53647 > 172.217.9.138.443: Flags [.], seq 302757:304125, ack 2708, win 2048, options [nop,nop,TS val 1330167534 ecr 415869554], length 1368
22:50:25.107613 IP 10.34.1.208.53647 > 172.217.9.138.443: Flags [.], seq 304125:305493, ack 2708, win 2048, options [nop,nop,TS val 1330167534 ecr 415869554], length 1368
22:50:25.107614 IP 10.34.1.208.53647 > 172.217.9.138.443: Flags [P.], seq 305493:305514, ack 2708, win 2048, options [nop,nop,TS val 1330167534 ecr 415869554], length 21
22:50:25.108390 IP 10.34.1.208.53647 > 172.217.9.138.443: Flags [.], seq 305514:306882, ack 2708, win 2048, options [nop,nop,TS val 1330167535 ecr 415869558], length 1368
22:50:25.108394 IP 10.34.1.208.53647 > 172.217.9.138.443: Flags [.], seq 306882:308250, ack 2708, win 2048, options [nop,nop,TS val 1330167535 ecr 415869558], length 1368
22:50:25.108395 IP 10.34.1.208.53647 > 172.217.9.138.443: Flags [.], seq 308250:309618, ack 2708, win 2048, options [nop,nop,TS val 1330167535 ecr 415869558], length 1368
22:50:25.108396 IP 10.34.1.208.53647 > 172.217.9.138.443: Flags [.], seq 309618:310986, ack 2708, win 2048, options [nop,nop,TS val 1330167535 ecr 415869558], length 1368
22:50:25.108397 IP 10.34.1.208.53647 > 172.217.9.138.443: Flags [.], seq 310986:312354, ack 2708, win 2048, options [nop,nop,TS val 1330167535 ecr 415869558], length 1368
22:50:25.108397 IP 10.34.1.208.53647 > 172.217.9.138.443: Flags [.], seq 312354:313722, ack 2708, win 2048, options [nop,nop,TS val 1330167535 ecr 415869558], length 1368
22:50:25.108398 IP 10.34.1.208.53647 > 172.217.9.138.443: Flags [P.], seq 313722:313743, ack 2708, win 2048, options [nop,nop,TS val 1330167535 ecr 415869558], length 21
22:50:25.111258 IP 10.34.1.208.53647 > 172.217.9.138.443: Flags [.], seq 313743:315111, ack 2708, win 2048, options [nop,nop,TS val 1330167537 ecr 415869559], length 1368
22:50:25.111263 IP 10.34.1.208.53647 > 172.217.9.138.443: Flags [.], seq 315111:316479, ack 2708, win 2048, options [nop,nop,TS val 1330167537 ecr 415869559], length 1368
22:50:25.111264 IP 10.34.1.208.53647 > 172.217.9.138.443: Flags [.], seq 316479:317847, ack 2708, win 2048, options [nop,nop,TS val 1330167537 ecr 415869559], length 1368
22:50:25.111265 IP 10.34.1.208.53647 > 172.217.9.138.443: Flags [.], seq 317847:319215, ack 2708, win 2048, options [nop,nop,TS val 1330167537 ecr 415869559], length 1368
22:50:25.111266 IP 10.34.1.208.53647 > 172.217.9.138.443: Flags [.], seq 319215:320583, ack 2708, win 2048, options [nop,nop,TS val 1330167537 ecr 415869559], length 1368
22:50:25.111267 IP 10.34.1.208.53647 > 172.217.9.138.443: Flags [.], seq 320583:321951, ack 2708, win 2048, options [nop,nop,TS val 1330167537 ecr 415869559], length 1368
22:50:25.111269 IP 10.34.1.208.53647 > 172.217.9.138.443: Flags [P.], seq 321951:321972, ack 2708, win 2048, options [nop,nop,TS val 1330167537 ecr 415869559], length 21
22:50:25.111428 IP 10.34.1.208.53647 > 172.217.9.138.443: Flags [.], seq 321972:323340, ack 2708, win 2048, options [nop,nop,TS val 1330167537 ecr 415869560], length 1368
22:50:25.111431 IP 10.34.1.208.53647 > 172.217.9.138.443: Flags [.], seq 323340:324708, ack 2708, win 2048, options [nop,nop,TS val 1330167537 ecr 415869560], length 1368
22:50:25.111432 IP 10.34.1.208.53647 > 172.217.9.138.443: Flags [.], seq 324708:326076, ack 2708, win 2048, options [nop,nop,TS val 1330167537 ecr 415869560], length 1368
22:50:25.111433 IP 10.34.1.208.53647 > 172.217.9.138.443: Flags [.], seq 326076:327444, ack 2708, win 2048, options [nop,nop,TS val 1330167537 ecr 415869560], length 1368
22:50:25.111434 IP 10.34.1.208.53647 > 172.217.9.138.443: Flags [.], seq 327444:328812, ack 2708, win 2048, options [nop,nop,TS val 1330167537 ecr 415869560], length 1368
22:50:25.111435 IP 10.34.1.208.53647 > 172.217.9.138.443: Flags [.], seq 328812:330180, ack 2708, win 2048, options [nop,nop,TS val 1330167537 ecr 415869560], length 1368
22:50:25.111436 IP 10.34.1.208.53647 > 172.217.9.138.443: Flags [P.], seq 330180:330201, ack 2708, win 2048, options [nop,nop,TS val 1330167537 ecr 415869560], length 21
